UserId,BirthDate,Age,Balance,Status,createdAt,Location
4071,1994-05-28,30,4037.08,inactive,2023-11-07,"Piraju, São Paulo, Brasil"
4072,1991-12-22,32,6193.5,active,2023-03-22,"Charqueada, São Paulo, Brasil"
4073,1995-03-01,29,8625.16,active,2023-06-29,"Ribeirão Pires, São Paulo, Brasil"
4074,2001-12-26,22,9699.8,active,2023-06-12,"Guareí, São Paulo, Brasil"
4075,1987-10-14,36,9851.56,inactive,2023-03-02,"Pompéia, São Paulo, Brasil"
4076,1992-01-21,32,7275.41,active,2023-08-15,"Nova Castilho, São Paulo, Brasil"
4077,1995-05-29,29,7547.81,inactive,2023-11-05,"Descalvado, São Paulo, Brasil"
4078,2000-10-04,23,6200.71,active,2023-06-01,"São José do Rio Preto, São Paulo, Brasil"
4079,1971-12-28,52,5133.8,active,2023-12-11,"Itapevi, São Paulo, Brasil"
4080,1999-06-06,24,4279.67,active,2023-01-22,"Paulo de Faria, São Paulo, Brasil"
4081,1982-06-06,41,8433.3,inactive,2023-10-23,"Buri, São Paulo, Brasil"
4082,1993-03-05,31,2833.77,inactive,2023-10-14,"Mirassolândia, São Paulo, Brasil"
4083,1981-04-25,43,5034.19,inactive,2023-12-09,"Holambra, São Paulo, Brasil"
4084,1971-03-09,53,3839.47,active,2023-11-17,"Miracatu, São Paulo, Brasil"
4085,1993-10-19,30,6955.66,inactive,2023-01-03,"Vitória Brasil, São Paulo, Brasil"
4086,1965-02-25,59,2647.76,active,2023-08-07,"Clementina, São Paulo, Brasil"
4087,1998-10-01,25,2415.04,active,2023-12-28,"Quatá, São Paulo, Brasil"
4088,1986-06-02,38,1635.79,inactive,2023-07-12,"Bragança Paulista, São Paulo, Brasil"
4089,1992-06-30,31,2370.46,inactive,2023-12-02,"Pinhalzinho, São Paulo, Brasil"
4090,1982-05-21,42,2724.55,active,2023-09-18,"Elisiário, São Paulo, Brasil"
4091,1993-05-11,31,9626.61,active,2023-02-26,"Bernardino de Campos, São Paulo, Brasil"
4092,1973-05-25,51,5365.96,active,2023-12-15,"Sandovalina, São Paulo, Brasil"
4093,1998-06-06,25,9157.76,active,2023-01-03,"Ilha Comprida, São Paulo, Brasil"
4094,1992-11-09,31,9540.55,inactive,2023-04-28,"Arco-Íris, São Paulo, Brasil"
4095,1998-04-16,26,3902.75,active,2023-01-10,"Santa Cruz da Conceição, São Paulo, Brasil"
4096,1997-04-02,27,4654.06,inactive,2023-12-12,"Ipiguá, São Paulo, Brasil"
4097,2000-08-02,23,1543.97,inactive,2023-07-16,"Borebi, São Paulo, Brasil"
4098,1971-05-25,53,5210.92,inactive,2023-04-05,"Gavião Peixoto, São Paulo, Brasil"
4099,1998-06-11,25,5435.53,active,2023-03-24,"Piedade, São Paulo, Brasil"
4100,1986-06-22,37,9907.57,inactive,2023-09-12,"Pederneiras, São Paulo, Brasil"
4101,1994-12-04,29,4697.49,active,2023-06-11,"São Sebastião da Grama, São Paulo, Brasil"
4102,1997-11-23,26,4699.58,inactive,2023-10-19,"Guzolândia, São Paulo, Brasil"
4103,1995-04-28,29,5857.09,inactive,2023-08-27,"Bariri, São Paulo, Brasil"
4104,1994-09-25,29,4369.0,inactive,2023-11-03,"Guaiçara, São Paulo, Brasil"
4105,1994-12-03,29,4954.49,active,2023-04-24,"Aguaí, São Paulo, Brasil"
4106,1993-07-27,30,5573.45,inactive,2023-04-22,"Corumbataí, São Paulo, Brasil"
4107,1993-12-12,30,8390.83,active,2023-11-09,"Campo Limpo Paulista, São Paulo, Brasil"
4108,1997-06-12,26,8468.04,inactive,2023-02-27,"Nova Canaã Paulista, São Paulo, Brasil"
4109,1989-08-23,34,2783.58,inactive,2023-06-01,"Lagoinha, São Paulo, Brasil"
4110,1999-04-17,25,1247.66,active,2023-11-22,"Serra Negra, São Paulo, Brasil"
4111,1995-12-21,28,1223.49,inactive,2023-09-29,"Ibiúna, São Paulo, Brasil"
4112,1992-01-16,32,5721.92,inactive,2023-06-27,"Jales, São Paulo, Brasil"
4113,1990-01-26,34,3468.71,active,2023-01-07,"São João de Iracema, São Paulo, Brasil"
4114,1992-05-28,32,2801.72,inactive,2023-06-15,"Brodowski, São Paulo, Brasil"
4115,1991-01-31,33,6789.84,inactive,2023-03-24,"Socorro, São Paulo, Brasil"
4116,1983-07-27,40,3689.18,active,2023-02-27,"Neves Paulista, São Paulo, Brasil"
4117,2001-04-12,23,1383.58,active,2023-11-06,"Florínea, São Paulo, Brasil"
4118,2001-08-03,22,1334.21,active,2023-02-03,"São Paulo, São Paulo, Brasil"
4119,1993-04-13,31,8216.26,active,2023-04-19,"São José do Barreiro, São Paulo, Brasil"
4120,1978-03-08,46,2190.47,inactive,2023-02-14,"Itirapuã, São Paulo, Brasil"
4121,2000-08-23,23,9922.76,inactive,2023-04-16,"Barueri, São Paulo, Brasil"
4122,2000-09-19,23,4911.64,active,2023-06-26,"Monte Alto, São Paulo, Brasil"
4123,1999-06-09,24,6757.71,active,2023-01-13,"Gabriel Monteiro, São Paulo, Brasil"
4124,1995-08-09,28,7075.92,inactive,2023-07-26,"Lutécia, São Paulo, Brasil"
4125,1995-02-21,29,1061.06,inactive,2023-09-26,"Capão Bonito, São Paulo, Brasil"
4126,1992-05-10,32,3769.53,inactive,2023-05-16,"Meridiano, São Paulo, Brasil"
4127,1971-11-25,52,7797.01,inactive,2023-03-10,"Natividade da Serra, São Paulo, Brasil"
4128,1981-11-03,42,4603.46,active,2023-01-19,"Bálsamo, São Paulo, Brasil"
4129,1995-07-30,28,6800.2,inactive,2023-02-27,"Pitangueiras, São Paulo, Brasil"
4130,1991-01-31,33,6757.06,active,2023-08-30,"Nantes, São Paulo, Brasil"
4131,1997-11-05,26,3853.84,inactive,2023-01-30,"Presidente Bernardes, São Paulo, Brasil"
4132,1987-06-26,36,3230.67,active,2023-04-11,"Cássia dos Coqueiros, São Paulo, Brasil"
4133,1996-09-12,27,6329.33,active,2023-11-11,"Parapuã, São Paulo, Brasil"
4134,1989-02-11,35,8246.53,inactive,2023-03-24,"Ribeirão do Sul, São Paulo, Brasil"
4135,1990-09-18,33,1670.2,inactive,2023-07-24,"Guarulhos, São Paulo, Brasil"
4136,1977-06-22,46,7863.76,inactive,2023-01-03,"Aguaí, São Paulo, Brasil"
4137,1996-06-02,28,6004.24,inactive,2023-09-20,"Santo Antônio do Jardim, São Paulo, Brasil"
4138,2000-06-26,23,4354.39,inactive,2023-08-03,"Jaboticabal, São Paulo, Brasil"
4139,1983-02-14,41,3991.16,inactive,2023-08-12,"Pirajuí, São Paulo, Brasil"
4140,1994-08-18,29,6345.36,inactive,2023-12-18,"Arealva, São Paulo, Brasil"
4141,1965-09-24,58,6239.74,active,2023-10-13,"Itapecerica da Serra, São Paulo, Brasil"
4142,2001-02-01,23,9396.83,inactive,2023-01-08,"Indiana, São Paulo, Brasil"
4143,1994-02-05,30,4950.31,active,2023-04-03,"Castilho, São Paulo, Brasil"
4144,1988-10-28,35,3555.67,inactive,2023-03-17,"Guaiçara, São Paulo, Brasil"
4145,1980-07-21,43,1346.91,active,2023-07-18,"Orindiúva, São Paulo, Brasil"
4146,1999-09-16,24,7487.13,inactive,2023-03-21,"São João de Iracema, São Paulo, Brasil"
4147,1970-02-21,54,2389.87,inactive,2023-02-13,"Osvaldo Cruz, São Paulo, Brasil"
4148,1991-02-20,33,3665.36,active,2023-01-10,"Salto Grande, São Paulo, Brasil"
4149,1998-06-29,25,8301.0,active,2023-12-23,"Boituva, São Paulo, Brasil"
4150,1997-02-11,27,3678.6,inactive,2023-06-29,"Teodoro Sampaio, São Paulo, Brasil"
4151,2000-02-26,24,9195.45,inactive,2023-08-30,"Pariquera-Açu, São Paulo, Brasil"
4152,1998-10-01,25,3163.5,inactive,2023-07-25,"Pedreira, São Paulo, Brasil"
4153,2000-01-15,24,4818.59,inactive,2023-07-14,"Barão de Antonina, São Paulo, Brasil"
4154,1993-02-28,31,3347.94,inactive,2023-09-04,"Bento de Abreu, São Paulo, Brasil"
4155,1994-05-16,30,4064.22,active,2023-07-22,"Aguaí, São Paulo, Brasil"
4156,1980-06-15,43,6696.74,active,2023-10-09,"Ipaussu, São Paulo, Brasil"
4157,1987-06-06,36,2935.12,inactive,2023-04-27,"Dolcinópolis, São Paulo, Brasil"
4158,1978-12-20,45,9189.63,inactive,2023-07-10,"Pontalinda, São Paulo, Brasil"
4159,1991-03-08,33,5453.57,inactive,2023-05-14,"Itápolis, São Paulo, Brasil"
4160,1971-06-23,52,1220.44,inactive,2023-02-16,"Coronel Macedo, São Paulo, Brasil"
4161,1989-01-14,35,4139.95,inactive,2023-03-29,"Taquaritinga, São Paulo, Brasil"
4162,1979-12-23,44,5969.4,active,2023-10-02,"Turiúba, São Paulo, Brasil"
4163,1996-03-29,28,2740.76,active,2023-02-04,"Redenção da Serra, São Paulo, Brasil"
4164,2001-01-29,23,1164.85,inactive,2023-04-05,"Altair, São Paulo, Brasil"
4165,1983-01-04,41,9807.74,active,2023-05-09,"José Bonifácio, São Paulo, Brasil"
4166,2001-07-06,22,4238.73,active,2023-06-10,"Rancharia, São Paulo, Brasil"
4167,1983-10-12,40,6882.09,inactive,2023-02-21,"Ilha Solteira, São Paulo, Brasil"
4168,1993-03-26,31,8923.35,inactive,2023-02-20,"Roseira, São Paulo, Brasil"
4169,1975-09-19,48,7246.2,active,2023-08-05,"Maracaí, São Paulo, Brasil"
4170,1984-09-08,39,4373.45,active,2023-03-02,"Ibiúna, São Paulo, Brasil"
4171,1982-10-19,41,5907.52,inactive,2023-01-30,"Elias Fausto, São Paulo, Brasil"
4172,1992-02-21,32,8421.5,inactive,2023-03-11,"Várzea Paulista, São Paulo, Brasil"
4173,2000-04-17,24,4443.47,inactive,2023-10-07,"Ribeirão Preto, São Paulo, Brasil"
4174,1996-06-20,27,6350.2,inactive,2023-01-26,"Charqueada, São Paulo, Brasil"
4175,1992-06-08,31,8474.75,inactive,2023-06-16,"Guapiara, São Paulo, Brasil"
4176,1998-06-28,25,2282.72,inactive,2023-07-14,"Sud Mennucci, São Paulo, Brasil"
4177,1993-11-14,30,3320.29,inactive,2023-09-21,"Santa Adélia, São Paulo, Brasil"
4178,1995-11-09,28,3147.82,active,2023-01-29,"Guararapes, São Paulo, Brasil"
4179,1993-10-02,30,9708.71,inactive,2023-06-17,"São Roque, São Paulo, Brasil"
4180,2000-09-11,23,7421.96,inactive,2023-08-31,"Pederneiras, São Paulo, Brasil"
4181,1978-10-11,45,4761.31,active,2023-12-04,"Embaúba, São Paulo, Brasil"
4182,1996-04-24,28,7611.35,inactive,2023-12-19,"Sarutaiá, São Paulo, Brasil"
4183,1990-12-10,33,9712.73,inactive,2023-01-30,"Motuca, São Paulo, Brasil"
4184,1986-04-20,38,9873.63,inactive,2023-01-31,"Pontalinda, São Paulo, Brasil"
4185,1987-09-08,36,7965.72,inactive,2023-02-22,"Monteiro Lobato, São Paulo, Brasil"
4186,2001-12-05,22,2655.3,active,2023-03-15,"Adolfo, São Paulo, Brasil"
4187,2000-05-20,24,9876.6,inactive,2023-01-31,"Jarinu, São Paulo, Brasil"
4188,1992-12-01,31,8943.52,active,2023-08-31,"Iacanga, São Paulo, Brasil"
4189,1995-02-04,29,8300.16,active,2023-06-21,"Jales, São Paulo, Brasil"
4190,1995-07-16,28,6379.21,active,2023-09-08,"Santa Clara d'Oeste, São Paulo, Brasil"
4191,1997-01-29,27,2090.43,inactive,2023-03-04,"Macatuba, São Paulo, Brasil"
4192,1995-01-12,29,7317.84,active,2023-08-18,"Mirandópolis, São Paulo, Brasil"
4193,1972-11-10,51,6244.47,inactive,2023-01-30,"Taiúva, São Paulo, Brasil"
4194,1979-12-19,44,4706.07,active,2023-10-02,"Cosmorama, São Paulo, Brasil"
4195,2001-07-08,22,8051.49,inactive,2023-04-01,"Zacarias, São Paulo, Brasil"
4196,1995-01-22,29,8019.24,active,2023-02-23,"Ocauçu, São Paulo, Brasil"
4197,1998-03-11,26,8703.65,active,2023-12-18,"Jaci, São Paulo, Brasil"
4198,1990-03-22,34,5976.1,inactive,2023-06-16,"Santa Rita do Passa Quatro, São Paulo, Brasil"
4199,1997-08-01,26,1926.94,active,2023-08-08,"Orlândia, São Paulo, Brasil"
4200,1978-12-14,45,1081.22,active,2023-03-07,"Cajobi, São Paulo, Brasil"
4201,1995-02-17,29,7978.72,active,2023-03-08,"Piraju, São Paulo, Brasil"
4202,1995-04-04,29,7234.03,inactive,2023-09-22,"Mairiporã, São Paulo, Brasil"
4203,1982-07-26,41,7229.79,inactive,2023-02-18,"Taiaçu, São Paulo, Brasil"
4204,1977-12-06,46,7250.13,inactive,2023-02-22,"Areias, São Paulo, Brasil"
4205,1976-10-20,47,9700.31,inactive,2023-04-15,"Natividade da Serra, São Paulo, Brasil"
4206,1988-06-21,35,8756.45,active,2023-01-02,"Flórida Paulista, São Paulo, Brasil"
4207,1983-01-26,41,5168.4,inactive,2023-09-01,"Parisi, São Paulo, Brasil"
4208,1990-02-05,34,7383.95,inactive,2023-10-26,"Iracemápolis, São Paulo, Brasil"
4209,2000-08-29,23,4929.8,inactive,2023-07-20,"Lorena, São Paulo, Brasil"
4210,1992-10-30,31,3698.22,active,2023-10-26,"Torrinha, São Paulo, Brasil"
4211,1974-08-28,49,8963.43,active,2023-11-16,"Araras, São Paulo, Brasil"
4212,1963-12-14,60,9979.51,inactive,2023-10-17,"Guaiçara, São Paulo, Brasil"
4213,1990-12-06,33,8710.38,active,2023-05-27,"Cajuru, São Paulo, Brasil"
4214,1975-03-25,49,3716.0,active,2023-12-10,"Santos, São Paulo, Brasil"
4215,1999-06-17,24,6665.86,inactive,2023-04-26,"Pirajuí, São Paulo, Brasil"
4216,2000-12-28,23,2979.28,active,2023-07-18,"Vitória Brasil, São Paulo, Brasil"
4217,1990-05-30,34,2811.4,active,2023-02-15,"Iaras, São Paulo, Brasil"
4218,1970-09-05,53,7239.03,inactive,2023-06-18,"General Salgado, São Paulo, Brasil"
4219,1998-04-05,26,1372.34,inactive,2023-08-30,"Mauá, São Paulo, Brasil"
4220,1999-03-04,25,1643.71,active,2023-04-20,"Amparo, São Paulo, Brasil"
4221,1988-12-25,35,2542.69,active,2023-08-04,"Barueri, São Paulo, Brasil"
4222,1990-08-24,33,4992.47,inactive,2023-09-30,"Catanduva, São Paulo, Brasil"
4223,2000-09-11,23,3018.33,inactive,2023-11-02,"Mogi Guaçu, São Paulo, Brasil"
4224,2000-01-11,24,7675.68,active,2023-11-30,"São Vicente, São Paulo, Brasil"
4225,2001-01-17,23,6837.58,inactive,2023-10-13,"Santa Clara d'Oeste, São Paulo, Brasil"
4226,2000-10-24,23,3347.26,active,2023-07-22,"Taquaritinga, São Paulo, Brasil"
4227,1982-02-06,42,2088.92,active,2023-10-10,"Valentim Gentil, São Paulo, Brasil"
4228,1983-01-24,41,3560.93,inactive,2023-03-14,"Palmares Paulista, São Paulo, Brasil"
4229,1987-01-29,37,3823.98,active,2023-09-05,"Ribeirão Pires, São Paulo, Brasil"
4230,1992-10-24,31,8511.67,active,2023-10-06,"Poá, São Paulo, Brasil"
4231,1989-10-11,34,2602.78,active,2023-07-25,"Brejo Alegre, São Paulo, Brasil"
4232,1997-07-13,26,5436.45,inactive,2023-06-19,"Pederneiras, São Paulo, Brasil"
4233,1991-12-09,32,7433.38,inactive,2023-12-08,"Sarapuí, São Paulo, Brasil"
4234,1992-04-22,32,5984.29,inactive,2023-01-21,"Bragança Paulista, São Paulo, Brasil"
4235,1978-08-19,45,3512.51,active,2023-12-29,"União Paulista, São Paulo, Brasil"
4236,2000-04-19,24,6598.35,active,2023-09-24,"Jaguariúna, São Paulo, Brasil"
4237,1991-12-10,32,2586.79,inactive,2023-04-05,"Ribeira, São Paulo, Brasil"
4238,1987-04-20,37,8372.32,active,2023-10-06,"Bragança Paulista, São Paulo, Brasil"
4239,1989-10-27,34,6665.07,inactive,2023-07-18,"Santópolis do Aguapeí, São Paulo, Brasil"
4240,1984-06-12,39,4914.58,inactive,2023-11-12,"Pradópolis, São Paulo, Brasil"
4241,1993-03-14,31,8504.0,inactive,2023-07-21,"Arandu, São Paulo, Brasil"
4242,1993-05-19,31,1166.09,active,2023-03-13,"Lavínia, São Paulo, Brasil"
4243,1989-05-31,35,3623.82,active,2023-02-23,"Vera Cruz, São Paulo, Brasil"
4244,1999-12-20,24,8878.09,inactive,2023-09-06,"Nova Luzitânia, São Paulo, Brasil"
4245,1989-01-25,35,1322.0,inactive,2023-10-01,"Nazaré Paulista, São Paulo, Brasil"
4246,2001-08-21,22,3287.23,inactive,2023-06-05,"Lavínia, São Paulo, Brasil"
4247,1980-03-29,44,9813.03,inactive,2023-09-30,"Ibaté, São Paulo, Brasil"
4248,1980-05-05,44,6194.22,inactive,2023-11-20,"Junqueirópolis, São Paulo, Brasil"
4249,1997-01-29,27,3997.62,inactive,2023-03-05,"Santa Bárbara d'Oeste, São Paulo, Brasil"
4250,2001-04-26,23,1321.63,active,2023-01-18,"Cerqueira César, São Paulo, Brasil"
4251,1992-07-25,31,9177.6,active,2023-12-10,"Rincão, São Paulo, Brasil"
4252,1985-11-06,38,3478.73,active,2023-03-09,"Rinópolis, São Paulo, Brasil"
4253,2001-11-28,22,9024.74,active,2023-07-25,"Nova Canaã Paulista, São Paulo, Brasil"
4254,1989-05-16,35,3536.7,inactive,2023-11-27,"Pindorama, São Paulo, Brasil"
4255,1980-06-22,43,5016.16,inactive,2023-05-17,"São José do Barreiro, São Paulo, Brasil"
4256,1995-03-14,29,1182.39,active,2023-01-18,"Araçariguama, São Paulo, Brasil"
4257,1998-04-20,26,1359.78,inactive,2023-06-16,"Pontal, São Paulo, Brasil"
4258,1998-08-13,25,1100.93,active,2023-06-08,"Jeriquara, São Paulo, Brasil"
4259,1992-10-02,31,2248.52,inactive,2023-05-02,"Taquarivaí, São Paulo, Brasil"
4260,1992-09-24,31,7814.6,inactive,2023-06-18,"Atibaia, São Paulo, Brasil"
4261,2001-11-26,22,7070.92,active,2023-08-08,"Agudos, São Paulo, Brasil"
4262,2001-10-23,22,6784.44,inactive,2023-09-28,"Buri, São Paulo, Brasil"
4263,1982-01-09,42,9524.94,inactive,2023-04-11,"Santa Mercedes, São Paulo, Brasil"
4264,1981-05-18,43,2321.76,inactive,2023-03-26,"Ipeúna, São Paulo, Brasil"
4265,1990-04-24,34,6743.4,active,2023-06-01,"Cafelândia, São Paulo, Brasil"
4266,1989-05-22,35,7270.89,inactive,2023-06-29,"Ribeirão Branco, São Paulo, Brasil"
4267,1994-10-20,29,3209.43,inactive,2023-04-24,"São José da Bela Vista, São Paulo, Brasil"
4268,2001-04-27,23,6118.22,inactive,2023-10-01,"Turmalina, São Paulo, Brasil"
4269,1978-11-01,45,2429.84,inactive,2023-02-17,"Santo Expedito, São Paulo, Brasil"
4270,2001-10-25,22,1733.31,active,2023-05-13,"Itaí, São Paulo, Brasil"
4271,1992-02-29,32,5250.47,active,2023-02-09,"Cardoso, São Paulo, Brasil"
4272,1989-08-29,34,6482.32,inactive,2023-06-22,"Arandu, São Paulo, Brasil"
4273,1998-01-05,26,2174.04,inactive,2023-06-21,"Paulistânia, São Paulo, Brasil"
4274,1977-05-17,47,8872.79,inactive,2023-02-19,"Atibaia, São Paulo, Brasil"
4275,1995-08-27,28,8473.44,inactive,2023-09-14,"Bady Bassitt, São Paulo, Brasil"
4276,1983-03-25,41,8398.86,active,2023-09-20,"Cândido Rodrigues, São Paulo, Brasil"
4277,1978-09-26,45,8735.28,inactive,2023-10-13,"Engenheiro Coelho, São Paulo, Brasil"
4278,1992-02-29,32,2427.7,active,2023-07-13,"Cássia dos Coqueiros, São Paulo, Brasil"
4279,1968-09-30,55,7374.26,inactive,2023-08-16,"Jaborandi, São Paulo, Brasil"
4280,1990-02-15,34,2376.6,inactive,2023-11-15,"Indiaporã, São Paulo, Brasil"
4281,1984-01-21,40,7885.52,active,2023-07-29,"Cajobi, São Paulo, Brasil"
4282,1975-03-26,49,4971.77,active,2023-09-25,"Castilho, São Paulo, Brasil"
4283,2000-08-21,23,3070.31,inactive,2023-02-01,"Luís Antônio, São Paulo, Brasil"
4284,1988-02-29,36,4816.72,inactive,2023-07-18,"Jaú, São Paulo, Brasil"
4285,1992-05-19,32,7368.35,inactive,2023-09-25,"Jarinu, São Paulo, Brasil"
4286,1989-03-29,35,6091.84,active,2023-06-13,"Adolfo, São Paulo, Brasil"
4287,1981-08-08,42,8746.68,active,2023-07-14,"Piquete, São Paulo, Brasil"
4288,1998-01-29,26,8170.66,inactive,2023-05-16,"Santo Anastácio, São Paulo, Brasil"
4289,1982-07-20,41,2559.82,inactive,2023-08-20,"Santa Albertina, São Paulo, Brasil"
4290,1997-03-28,27,9931.91,active,2023-11-28,"Ribeirão dos Índios, São Paulo, Brasil"
4291,1987-10-07,36,3325.93,active,2023-07-28,"Angatuba, São Paulo, Brasil"
4292,1985-10-28,38,9052.98,active,2023-04-30,"Neves Paulista, São Paulo, Brasil"
4293,2000-12-01,23,9615.47,active,2023-09-24,"Caconde, São Paulo, Brasil"
4294,1992-03-28,32,7371.89,active,2023-03-07,"Paulínia, São Paulo, Brasil"
4295,2000-01-21,24,3755.8,inactive,2023-05-04,"Pinhalzinho, São Paulo, Brasil"
4296,1987-11-17,36,8229.17,inactive,2023-09-28,"Ipeúna, São Paulo, Brasil"
4297,1996-05-02,28,9951.23,inactive,2023-10-24,"Gavião Peixoto, São Paulo, Brasil"
4298,1998-01-26,26,7936.83,active,2023-07-02,"Paranapanema, São Paulo, Brasil"
4299,1983-06-15,40,7314.91,active,2023-04-18,"Macatuba, São Paulo, Brasil"
4300,1988-03-05,36,2045.97,active,2023-01-17,"Arco-Íris, São Paulo, Brasil"
4301,1998-11-26,25,8644.75,active,2023-03-20,"Flórida Paulista, São Paulo, Brasil"
4302,1972-12-04,51,7580.81,active,2023-09-29,"Itapirapuã Paulista, São Paulo, Brasil"
4303,1995-09-27,28,2698.63,inactive,2023-12-03,"Echaporã, São Paulo, Brasil"
4304,1987-01-29,37,5791.94,active,2023-04-01,"Florínea, São Paulo, Brasil"
4305,1991-03-17,33,4512.49,active,2023-12-10,"Franca, São Paulo, Brasil"
4306,1995-09-11,28,1592.47,inactive,2023-04-24,"Corumbataí, São Paulo, Brasil"
4307,2001-12-11,22,4183.3,inactive,2023-04-11,"Conchas, São Paulo, Brasil"
4308,1990-07-27,33,1434.7,active,2023-05-15,"Piacatu, São Paulo, Brasil"
4309,1989-01-18,35,9646.29,inactive,2023-03-25,"Santo Antônio do Jardim, São Paulo, Brasil"
4310,1996-08-18,27,3980.96,inactive,2023-08-10,"Flora Rica, São Paulo, Brasil"
4311,1999-04-14,25,8735.0,inactive,2023-11-05,"Jaci, São Paulo, Brasil"
4312,1996-04-07,28,3570.43,active,2023-01-30,"Estrela d'Oeste, São Paulo, Brasil"
4313,1967-04-07,57,2006.99,inactive,2023-10-15,"Monte Castelo, São Paulo, Brasil"
4314,1977-03-03,47,4502.31,active,2023-11-12,"Terra Roxa, São Paulo, Brasil"
4315,2000-01-22,24,7334.66,active,2023-05-02,"Pedreira, São Paulo, Brasil"
4316,1996-06-30,27,3050.98,inactive,2023-10-07,"Atibaia, São Paulo, Brasil"
4317,1996-08-10,27,4778.09,inactive,2023-10-16,"Araraquara, São Paulo, Brasil"
4318,1976-01-08,48,7770.92,inactive,2023-05-15,"São José do Rio Preto, São Paulo, Brasil"
4319,1991-02-12,33,9504.27,active,2023-06-04,"Santa Rosa de Viterbo, São Paulo, Brasil"
4320,1980-08-07,43,6694.39,active,2023-05-03,"Mineiros do Tietê, São Paulo, Brasil"
4321,1997-03-26,27,2011.96,active,2023-09-01,"Emilianópolis, São Paulo, Brasil"
4322,1998-02-20,26,5863.84,active,2023-03-24,"Pontal, São Paulo, Brasil"
4323,1999-07-18,24,1353.58,active,2023-08-16,"Valinhos, São Paulo, Brasil"
4324,1998-10-18,25,5942.23,active,2023-06-24,"Buri, São Paulo, Brasil"
4325,1991-10-13,32,6924.74,active,2023-09-14,"Riversul, São Paulo, Brasil"
4326,1998-09-29,25,5629.14,inactive,2023-05-10,"Ribeirão Pires, São Paulo, Brasil"
4327,1969-08-17,54,7276.97,inactive,2023-01-05,"Iacri, São Paulo, Brasil"
4328,1991-03-13,33,1975.83,inactive,2023-11-11,"Matão, São Paulo, Brasil"
4329,1976-03-16,48,6655.03,active,2023-07-22,"Quatá, São Paulo, Brasil"
4330,1993-05-01,31,3378.22,inactive,2023-03-23,"Nuporanga, São Paulo, Brasil"
4331,1978-09-12,45,1668.34,inactive,2023-05-21,"Igaraçu do Tietê, São Paulo, Brasil"
4332,1963-07-07,60,1030.73,active,2023-04-19,"Cajati, São Paulo, Brasil"
4333,1996-03-10,28,9650.41,inactive,2023-01-23,"Andradina, São Paulo, Brasil"
4334,2001-05-20,23,5884.8,active,2023-02-21,"Ipaussu, São Paulo, Brasil"
4335,1994-05-22,30,7701.0,inactive,2023-08-09,"Pirajuí, São Paulo, Brasil"
4336,1999-01-05,25,9470.08,inactive,2023-10-15,"Cajati, São Paulo, Brasil"
4337,1989-09-12,34,2633.39,inactive,2023-08-30,"Dobrada, São Paulo, Brasil"
4338,1989-12-15,34,1282.12,inactive,2023-04-11,"São Luiz do Paraitinga, São Paulo, Brasil"
4339,1974-09-02,49,9739.83,active,2023-12-08,"Dracena, São Paulo, Brasil"
4340,1988-12-24,35,1695.49,inactive,2023-10-25,"São Paulo, São Paulo, Brasil"
4341,1995-11-29,28,7038.91,active,2023-09-07,"Agudos, São Paulo, Brasil"
4342,2000-03-28,24,7661.65,active,2023-03-07,"Marília, São Paulo, Brasil"
4343,1993-11-27,30,7118.11,active,2023-11-26,"Jaboticabal, São Paulo, Brasil"
4344,1999-09-16,24,7317.72,active,2023-02-27,"Miracatu, São Paulo, Brasil"
4345,1977-07-20,46,6505.63,inactive,2023-03-27,"Nova Aliança, São Paulo, Brasil"
4346,1990-06-07,33,2851.62,active,2023-03-02,"Cosmorama, São Paulo, Brasil"
4347,1992-07-16,31,3884.71,active,2023-10-21,"Nuporanga, São Paulo, Brasil"
4348,1970-01-23,54,9635.83,inactive,2023-02-05,"Sorocaba, São Paulo, Brasil"
4349,1986-02-07,38,9526.09,inactive,2023-09-06,"Caconde, São Paulo, Brasil"
4350,1988-11-26,35,6285.7,active,2023-11-18,"Lindóia, São Paulo, Brasil"
4351,1986-03-10,38,4219.01,inactive,2023-02-08,"Espírito Santo do Pinhal, São Paulo, Brasil"
4352,1985-01-04,39,7841.28,inactive,2023-01-14,"Igaratá, São Paulo, Brasil"
4353,1992-02-09,32,1801.67,active,2023-04-03,"Jardinópolis, São Paulo, Brasil"
4354,1978-09-25,45,6055.7,inactive,2023-08-26,"Potim, São Paulo, Brasil"
4355,1998-11-03,25,4511.97,inactive,2023-11-12,"Presidente Venceslau, São Paulo, Brasil"
4356,1989-05-29,35,3076.65,inactive,2023-07-30,"Caiabu, São Paulo, Brasil"
4357,1992-12-24,31,4590.44,inactive,2023-09-29,"Itapeva, São Paulo, Brasil"
4358,1974-09-12,49,8359.51,active,2023-05-20,"Águas da Prata, São Paulo, Brasil"
4359,1998-09-16,25,3789.9,active,2023-05-04,"Álvares Florence, São Paulo, Brasil"
4360,1972-03-26,52,7488.39,active,2023-09-14,"Ibirarema, São Paulo, Brasil"
4361,2000-06-05,24,7543.63,active,2023-10-10,"Boa Esperança do Sul, São Paulo, Brasil"
4362,2000-02-02,24,4413.88,inactive,2023-01-03,"Mirante do Paranapanema, São Paulo, Brasil"
4363,1999-06-17,24,1586.28,inactive,2023-03-10,"Ubatuba, São Paulo, Brasil"
4364,2001-01-16,23,6778.28,active,2023-08-29,"Biritiba Mirim, São Paulo, Brasil"
